X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
rl7,mit8,0.13528,0.13058768,0.010189999,0.13528,5.087463,0.06850048
rl7,mit9,0.13528,0.13015595,0.01698,0.13528,5.087463,0.07158246
rl7,mit10,0.13528,0.13056497,0.008529991,0.13528,5.087463,0.06866607
rl7,mit12,0.13528,0.13073906,0.02014,0.13528,5.087463,0.06738651
rl7,mit13,0.13528,0.13212161,0.009949997,0.13528,5.087463,0.056199595
rl7,mit14,0.13528,0.13130139,0.030049995,0.13528,5.087463,0.06307623
rl13,call0,0.13416,0.12560305,0.065249994,0.13416,5.087463,0.092503764
rl13,call10,0.13416,0.1278472,0.0111500025,0.13416,5.087463,0.07945317
rl13,call14,0.13416,0.12992834,0.019109994,0.13416,5.087463,0.06505123
rl0,mit13,0.13205,0.12900859,0.07140999,0.13205,5.087463,0.055148862
rl1,mit13,0.13205,0.12919109,0.009740002,0.13205,5.087463,0.053468786
rl5,mit13,0.13205,0.12908134,0.014469996,0.13205,5.087463,0.054485325
rl6,mit13,0.13205,0.12932263,0.014169991,0.13205,5.087463,0.05222414
rl8,mit13,0.13205,0.12897682,0.010070004,0.13205,5.087463,0.05543616
rl9,mit13,0.13205,0.12944353,0.013539992,0.13205,5.087463,0.051053528
rl11,call0,0.13133,0.122401744,0.062419996,0.13133,5.087463,0.09448943
rl11,call10,0.13133,0.12463984,0.0073700026,0.13133,5.087463,0.08179341
rl11,call14,0.13133,0.1266886,0.016500004,0.13133,5.087463,0.06812779
rl3,call0,0.12876,0.11836982,0.059849992,0.12876,5.087463,0.101932205
rl3,call10,0.12876,0.12078915,0.010749999,0.12876,5.087463,0.08927959
rl3,call14,0.12876,0.12307717,0.013709992,0.12876,5.087463,0.075384535
call0,all0,0.1287,0.04561557,0.012120001,0.1287,5.087463,0.2882437
rl6,call0,0.12786,0.112864174,0.058949992,0.12786,5.087463,0.122457415
rl6,call10,0.12786,0.11548189,0.011649996,0.12786,5.087463,0.11125694
rl6,call14,0.12786,0.11823478,0.012809992,0.12786,5.087463,0.09810817
rl0,mit8,0.12745,0.122686714,0.066810004,0.12745,5.087463,0.0690166
rl1,mit8,0.12745,0.12288131,0.0069699995,0.12745,5.087463,0.06759213
rl5,mit8,0.12745,0.1228908,0.018210001,0.12745,5.087463,0.067521855
rl6,mit8,0.12745,0.12296655,0.01492,0.12745,5.087463,0.0669586
rl8,mit8,0.12745,0.12274797,0.016030002,0.12745,5.087463,0.068571344
rl9,mit8,0.12745,0.1231891,0.01779,0.12745,5.087463,0.06527559
rl0,mit10,0.12675,0.12208017,0.06611001,0.12675,5.087463,0.06833623
rl1,mit10,0.12675,0.122331455,0.009829998,0.12675,5.087463,0.066472165
rl5,mit10,0.12675,0.12225818,0.010800004,0.12675,5.087463,0.06702108
rl6,mit10,0.12675,0.12248359,0.008870006,0.12675,5.087463,0.06531783
rl8,mit10,0.12675,0.1221362,0.0084799975,0.12675,5.087463,0.06792501
rl9,mit10,0.12675,0.12268141,0.010049999,0.12675,5.087463,0.06378555
rl8,mit0,0.12645,0.12151644,0.071940005,0.12645,5.087463,0.07023935
rl8,mit1,0.12645,0.12148362,0.013160005,0.12645,5.087463,0.0704726
rl8,mit3,0.12645,0.12216528,0.0134700015,0.12645,5.087463,0.06545783
rl8,mit7,0.12645,0.123274654,0.009700004,0.12645,5.087463,0.05635021
rl8,mit9,0.12645,0.12138115,0.008150004,0.12645,5.087463,0.07119591
rl8,mit12,0.12645,0.12194164,0.011310004,0.12645,5.087463,0.06714436
rl8,mit14,0.12645,0.122497745,0.021219999,0.12645,5.087463,0.06286701
rl10,call0,0.12564,0.11425486,0.056730002,0.12564,5.087463,0.10670118
rl10,call10,0.12564,0.116738,0.00925,0.12564,5.087463,0.09435045
rl10,call14,0.12564,0.11911428,0.01159,0.12564,5.087463,0.080781944
rl0,call10,0.12531,0.11551566,0.07562,0.12531,5.087463,0.0989664
rl1,call10,0.12531,0.114283375,0.020939998,0.12531,5.087463,0.105007745
rl2,call10,0.12531,0.117144845,0.012120001,0.12531,5.087463,0.09036127
rl8,call10,0.12531,0.11565042,0.010080002,0.12531,5.087463,0.09828317
rl9,call10,0.12531,0.11307621,0.015760005,0.12531,5.087463,0.11060649
rl12,call10,0.12531,0.115975,0.012320001,0.12531,5.087463,0.09661784
rl14,call10,0.12531,0.11912056,0.009780005,0.12531,5.087463,0.078673035
rl1,mit0,0.12462,0.11978303,0.07010999,0.12462,5.087463,0.069548294
rl1,mit1,0.12462,0.11973224,0.011750005,0.12462,5.087463,0.069912516
rl1,mit3,0.12462,0.12052773,0.013849996,0.12462,5.087463,0.063970834
rl1,mit7,0.12462,0.12161038,0.012169998,0.12462,5.087463,0.05486001
rl1,mit9,0.12462,0.119612575,0.013420001,0.12462,5.087463,0.07076318
rl1,mit12,0.12462,0.120271556,0.011939999,0.12462,5.087463,0.06594273
rl1,mit14,0.12462,0.12091484,0.020740002,0.12462,5.087463,0.060870003
rl14,call0,0.12402,0.115577266,0.05511,0.12402,5.087463,0.09188437
rl14,call14,0.12402,0.119953476,0.011659998,0.12402,5.087463,0.06376931
rl2,call0,0.12059,0.110046245,0.05168,0.12059,5.087463,0.102682784
rl2,call14,0.12059,0.114616424,0.0055399984,0.12059,5.087463,0.07728892
rl12,call0,0.11911,0.107153386,0.0502,0.11911,5.087463,0.1093463
rl12,call14,0.11911,0.1123242,0.015799996,0.11911,5.087463,0.082375966
rl9,mit0,0.11851,0.11398852,0.063999996,0.11851,5.087463,0.06724194
rl9,mit1,0.11851,0.11393537,0.005259998,0.11851,5.087463,0.06763599
rl9,mit3,0.11851,0.11473959,0.005629994,0.11851,5.087463,0.061403684
rl9,mit7,0.11851,0.11572877,0.009289999,0.11851,5.087463,0.052737348
rl9,mit9,0.11851,0.11381252,0.0084799975,0.11851,5.087463,0.06853818
rl9,mit12,0.11851,0.11448774,0.003370002,0.11851,5.087463,0.06342129
rl9,mit14,0.11851,0.11512696,0.013279997,0.11851,5.087463,0.058163926
rl0,mit9,0.1183,0.11306717,0.05766,0.1183,5.087463,0.07233825
rl5,mit9,0.1183,0.11335165,0.009910002,0.1183,5.087463,0.07034447
rl6,mit9,0.1183,0.11338351,0.018869996,0.1183,5.087463,0.07011769
rl6,mit0,0.11788,0.113154314,0.063370004,0.11788,5.087463,0.06874364
rl6,mit1,0.11788,0.11308992,0.0062999986,0.11788,5.087463,0.06921044
rl6,mit3,0.11788,0.1139344,0.00869,0.11788,5.087463,0.062814035
rl6,mit7,0.11788,0.11496457,0.0076900013,0.11788,5.087463,0.053994745
rl6,mit12,0.11788,0.11364615,0.009940002,0.11788,5.087463,0.06506804
rl6,mit14,0.11788,0.11435359,0.01337,0.11788,5.087463,0.059383582
rl0,mit7,0.11777,0.11461176,0.05713,0.11777,5.087463,0.056198265
rl5,mit7,0.11777,0.114700735,0.0065600015,0.11777,5.087463,0.055400953
rl5,mit0,0.11758,0.112761475,0.06307,0.11758,5.087463,0.06941557
rl5,mit1,0.11758,0.11273352,0.004820004,0.11758,5.087463,0.069616646
rl5,mit3,0.11758,0.11341117,0.0070899986,0.11758,5.087463,0.064566456
rl5,mit12,0.11758,0.11320578,0.01151,0.11758,5.087463,0.06613785
rl5,mit14,0.11758,0.11374013,0.013810001,0.11758,5.087463,0.06196667
rl8,call0,0.1167,0.10448979,0.04779,0.1167,5.087463,0.11049984
rl8,call14,0.1167,0.10948595,0.0045299996,0.1167,5.087463,0.08493559
rl0,mit12,0.11514,0.11057229,0.0545,0.11514,5.087463,0.06758482
rl0,call14,0.11505,0.10764182,0.07055,0.11505,5.087463,0.086070776
rl1,call14,0.11505,0.10655312,0.01365,0.11505,5.087463,0.09217852
rl9,call14,0.11505,0.105321586,0.007480003,0.11505,5.087463,0.09863274
rl0,mit1,0.11329,0.10818021,0.052649997,0.11329,5.087463,0.07148279
rl0,mit3,0.11298,0.10865838,0.05234,0.11298,5.087463,0.06573904
rl9,call0,0.10955,0.09484663,0.040639997,0.10955,5.087463,0.12125746
rl0,mit14,0.10523,0.101293884,0.044590004,0.10523,5.087463,0.06273848
rl1,call0,0.10452,0.09095069,0.035609998,0.10452,5.087463,0.11648739
rl0,call0,0.06891,0.05663433,0.025050003,0.06891,5.087463,0.11079565
rl0,mit0,0.06064,0.055580992,0.007339999,0.06064,5.087463,0.0711267
